Time,Weight
1,52.142857142857146
2,52.142857142857146
3,52.142857142857146
4,52.142857142857146
5,52.142857142857146
6,52.142857142857146
7,52.142857142857146
8,52.142857142857146
9,52.142857142857146
10,52.142857142857146
11,52.142857142857146
12,52.142857142857146
13,52.142857142857146
14,52.142857142857146
15,52.142857142857146
16,52.142857142857146
17,52.142857142857146
18,52.142857142857146
19,52.142857142857146
20,52.142857142857146
21,52.142857142857146
22,52.142857142857146
23,52.142857142857146
24,52.142857142857146
25,52.142857142857146
26,52.142857142857146
27,52.142857142857146
28,52.142857142857146
29,52.142857142857146
30,52.142857142857146
31,52.142857142857146
32,52.142857142857146
33,52.142857142857146
34,52.142857142857146
35,52.142857142857146
36,52.142857142857146
37,52.142857142857146
38,52.142857142857146
39,52.142857142857146
40,52.142857142857146
41,52.142857142857146
42,52.142857142857146
43,52.142857142857146
44,52.142857142857146
45,52.142857142857146
46,52.142857142857146
47,52.142857142857146
48,52.142857142857146
49,52.142857142857146
50,52.142857142857146
51,52.142857142857146
52,52.142857142857146
53,52.142857142857146
54,52.142857142857146
55,52.142857142857146
56,52.142857142857146
57,52.142857142857146
58,52.142857142857146
59,52.142857142857146
60,52.142857142857146
61,52.142857142857146
62,52.142857142857146
63,52.142857142857146
64,52.142857142857146
65,52.142857142857146
66,52.142857142857146
67,52.142857142857146
68,52.142857142857146
69,52.142857142857146
70,52.142857142857146
71,52.142857142857146
72,52.142857142857146
73,52.142857142857146
74,52.142857142857146
75,52.142857142857146
76,52.142857142857146
77,52.142857142857146
78,52.142857142857146
79,52.142857142857146
80,52.142857142857146
81,52.142857142857146
82,52.142857142857146
83,52.142857142857146
84,52.142857142857146
85,52.142857142857146
86,52.142857142857146
87,52.142857142857146
88,52.142857142857146
89,52.142857142857146
90,52.142857142857146
91,52.142857142857146
92,52.142857142857146
93,52.142857142857146
94,52.142857142857146
95,52.142857142857146
96,52.142857142857146
97,52.142857142857146
98,52.142857142857146
99,52.142857142857146
100,52.142857142857146
101,52.142857142857146
102,52.142857142857146
103,52.142857142857146
104,52.142857142857146
105,52.142857142857146
106,52.142857142857146
107,52.142857142857146
108,52.142857142857146
109,52.142857142857146
110,52.142857142857146
111,52.142857142857146
112,52.142857142857146
113,52.142857142857146
114,52.142857142857146
115,52.142857142857146
116,52.142857142857146
117,52.142857142857146
118,52.142857142857146
119,52.142857142857146
120,52.142857142857146
121,52.142857142857146
122,52.142857142857146
123,52.142857142857146
124,52.142857142857146
125,52.142857142857146
126,52.142857142857146
127,52.142857142857146
128,52.142857142857146
129,52.142857142857146
130,52.142857142857146
131,52.142857142857146
132,52.142857142857146
133,52.142857142857146
134,52.142857142857146
135,52.142857142857146
136,52.142857142857146
137,52.142857142857146
138,52.142857142857146
139,52.142857142857146
140,52.142857142857146
141,52.142857142857146
142,52.142857142857146
143,52.142857142857146
144,52.142857142857146
145,52.142857142857146
146,52.142857142857146
147,52.142857142857146
148,52.142857142857146
149,52.142857142857146
150,52.142857142857146
151,52.142857142857146
152,52.142857142857146
153,52.142857142857146
154,52.142857142857146
155,52.142857142857146
156,52.142857142857146
157,52.142857142857146
158,52.142857142857146
159,52.142857142857146
160,52.142857142857146
161,52.142857142857146
162,52.142857142857146
163,52.142857142857146
164,52.142857142857146
165,52.142857142857146
166,52.142857142857146
167,52.142857142857146
168,52.142857142857146
